name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.get_user_org_ids\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""get_user_org_ids"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_get_user_org_ids_e5c018a7d4ec819c1f8494a4b7b4646f
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.user_org_context\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""user_org_context"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_user_org_context_fd12cf1e653f3cc7e1ef43ed9a20d7d8
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.is_self_or_org_member\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""is_self_or_org_member"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_is_self_or_org_member_ff7f02039c73e912af26ba730b86c8a6
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.is_authenticated\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""is_authenticated"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_is_authenticated_8ad24f864ffb1972338efcefe8470f22
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.is_platform_admin\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""is_platform_admin"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_is_platform_admin_cd2d16e0277f80aa64dbab3f376b25c1
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.is_org_admin\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""is_org_admin"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_is_org_admin_c3da292021464b4f912ee36ad76cc65a
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.has_recruiter_access\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""has_recruiter_access"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_has_recruiter_access_8203cd7ca3ba97de3aabff2369ac19f2
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.add_skills_to_candidate_array\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""add_skills_to_candidate_array"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_add_skills_to_candidate_array_e7dbea36c00ef7a78aba50fcbb3b6908
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.remove_skills_from_candidate_array\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""remove_skills_from_candidate_array"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_remove_skills_from_candidate_array_acabaf6293bad353d90703bd3a713caf
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.get_user_role_safe\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""get_user_role_safe"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_get_user_role_safe_0a46715058580829ef35a98285560703
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.search_candidates_by_skills\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""search_candidates_by_skills"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_search_candidates_by_skills_dd30063986174b4da83c67085c376463
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.refresh_timezone_cache\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""refresh_timezone_cache"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_refresh_timezone_cache_5a1d83b231ce8d63654d70406c510fe2
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.optimize_session_for_analytics\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""optimize_session_for_analytics"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_optimize_session_for_analytics_ef57e6db09dd24d9cecda086e29d3020
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.get_timezone_names\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""get_timezone_names"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_get_timezone_names_8df1e1f50c44aa86e43b7fcfd4a91afe
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.get_dashboard_stats\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""get_dashboard_stats"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_get_dashboard_stats_e516dc5e34b668c4956e7969c32f24ee
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.get_top_skills\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""get_top_skills"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_get_top_skills_6fd69da928d5c1e95e59be8304a9bc33
function_search_path_mutable,Function Search Path Mutable,WARN,EXTERNAL,"[""SECURITY""]",Detects functions where the search_path parameter is not set.,Function \`public.refresh_analytics_cache\` has a role mutable search_path,https://supabase.com/docs/guides/database/database-linter?lint=0011_function_search_path_mutable,"{""name"":""refresh_analytics_cache"",""type"":""function"",""schema"":""public""}",function_search_path_mutable_public_refresh_analytics_cache_1216b609ae89a30e02e64542f92db621
extension_in_public,Extension in Public,WARN,EXTERNAL,"[""SECURITY""]",Detects extensions installed in the \`public\` schema.,Extension \`pg_trgm\` is installed in the public schema. Move it to another schema.,https://supabase.com/docs/guides/database/database-linter?lint=0014_extension_in_public,"{""name"":""pg_trgm"",""type"":""extension"",""schema"":""public""}",extension_in_public_pg_trgm
materialized_view_in_api,Materialized View in API,WARN,EXTERNAL,"[""SECURITY""]",Detects materialized views that are accessible over the Data APIs.,Materialized view \`public.cached_timezones\` is selectable by anon or authenticated roles,https://supabase.com/docs/guides/database/database-linter?lint=0016_materialized_view_in_api,"{""name"":""cached_timezones"",""type"":""materialized view"",""schema"":""public""}",materialized_view_in_api_public_cached_timezones
materialized_view_in_api,Materialized View in API,WARN,EXTERNAL,"[""SECURITY""]",Detects materialized views that are accessible over the Data APIs.,Materialized view \`public.mv_dashboard_snapshot\` is selectable by anon or authenticated roles,https://supabase.com/docs/guides/database/database-linter?lint=0016_materialized_view_in_api,"{""name"":""mv_dashboard_snapshot"",""type"":""materialized view"",""schema"":""public""}",materialized_view_in_api_public_mv_dashboard_snapshot
materialized_view_in_api,Materialized View in API,WARN,EXTERNAL,"[""SECURITY""]",Detects materialized views that are accessible over the Data APIs.,Materialized view \`public.mv_skills_analysis\` is selectable by anon or authenticated roles,https://supabase.com/docs/guides/database/database-linter?lint=0016_materialized_view_in_api,"{""name"":""mv_skills_analysis"",""type"":""materialized view"",""schema"":""public""}",materialized_view_in_api_public_mv_skills_analysis
materialized_view_in_api,Materialized View in API,WARN,EXTERNAL,"[""SECURITY""]",Detects materialized views that are accessible over the Data APIs.,Materialized view \`public.mv_dashboard_analytics\` is selectable by anon or authenticated roles,https://supabase.com/docs/guides/database/database-linter?lint=0016_materialized_view_in_api,"{""name"":""mv_dashboard_analytics"",""type"":""materialized view"",""schema"":""public""}",materialized_view_in_api_public_mv_dashboard_analytics
materialized_view_in_api,Materialized View in API,WARN,EXTERNAL,"[""SECURITY""]",Detects materialized views that are accessible over the Data APIs.,Materialized view \`public.mv_function_metadata\` is selectable by anon or authenticated roles,https://supabase.com/docs/guides/database/database-linter?lint=0016_materialized_view_in_api,"{""name"":""mv_function_metadata"",""type"":""materialized view"",""schema"":""public""}",materialized_view_in_api_public_mv_function_metadata
materialized_view_in_api,Materialized View in API,WARN,EXTERNAL,"[""SECURITY""]",Detects materialized views that are accessible over the Data APIs.,Materialized view \`public.mv_timezone_names\` is selectable by anon or authenticated roles,https://supabase.com/docs/guides/database/database-linter?lint=0016_materialized_view_in_api,"{""name"":""mv_timezone_names"",""type"":""materialized view"",""schema"":""public""}",materialized_view_in_api_public_mv_timezone_names
auth_leaked_password_protection,Leaked Password Protection Disabled,WARN,EXTERNAL,"[""SECURITY""]",Leaked password protection is currently disabled.,Supabase Auth prevents the use of compromised passwords by checking against HaveIBeenPwned.org. Enable this feature to enhance security.,https://supabase.com/docs/guides/auth/password-security#password-strength-and-leaked-password-protection,"{""type"":""auth"",""entity"":""Auth""}",auth_leaked_password_protection
vulnerable_postgres_version,Current Postgres version has security patches available,WARN,EXTERNAL,"[""SECURITY""]",Upgrade your postgres database to apply important security patches,"We have detected that the current version of postgres, supabase-postgres-17.4.1.054, has outstanding security patches available. Upgrade your database to receive the latest security patches.",https://supabase.com/docs/guides/platform/upgrading,"{""type"":""compliance"",""entity"":""Config""}",vulnerable_postgres_version
